id,question,gold_answer,prediction,retrieved_doc_ids,context_tokens,generation_tokens,retrieval_time_ms,generation_time_ms,total_time_ms,exact_match,f1
5a7f9cbd5542994857a7677c,"Aside from the Ivorian who was born in 1986, what other big name footballer has gone through the FC Bibo?","Feyenoord's Sekou Cissé, WS Woluwe's Bassilia Sakanoko, UTA Arad's Leoh Digbeu",Sekou Cissé,"[17693, 17691, 43689, 43693, 49872]",750,6,21.77831699998478,418.89713699998765,440.67545399997243,0.0,0.25
5a8ac0595542992d82986f6c,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,Soldier in Truck,"[56184, 37645, 9303, 9301, 25527]",807,4,22.11736499998551,373.8517090000073,395.9690739999928,0.0,0.4
5a7bb52355429927d897c01a,"The song by English indie rock band Florence and the Machine written by Florence Welch and Francis ""Eg"" White and released in 2011 is named after the painting which was completed in which year?",1938,1928,"[56378, 56380, 56377, 56375, 56379]",818,4,22.70796700003075,380.4397060000042,403.14767300003496,0.0,0.0
5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?",Monique Wittig,"Monique Wittig died more recently than Lincoln Steffens. Monique Wittig passed away on January 3, 2003, while Lincoln Steffens died on August 9, 1936.","[55319, 55324, 55316, 55320, 40862]",563,47,24.522937000028833,1774.8255930000028,1799.3485300000316,0.0,0.15384615384615385
5a8242c155429940e5e1a81d,Where was the author of Thoughts of Machiavelli born?,Germany,"Pittsburgh, Pennsylvania","[62822, 2623, 49882, 5023, 62214]",635,5,22.552881999956753,345.35014300001876,367.9030249999755,0.0,0.0
5aba7cb455429901930fa7eb,What honor has been received by both a former NASA Astronaut and the Founder of FlightSafety International?,National Aviation Hall of Fame,Enshrinement in the National Aviation Hall of Fame.,"[62087, 10848, 53414, 31347, 2109]",725,12,21.90840200000821,643.6146439999675,665.5230459999757,0.0,0.8333333333333333
5ae34b275542992e3233c371,Which award David Hersey had got for Equus a play by Peter Shaffer ?,Outstanding Lighting Design,Tony Award,"[62476, 62480, 8806, 62482, 9368]",523,2,22.757983999952103,212.07091900004116,234.82890299999326,0.0,0.0
5ab8688b55429934fafe6daa,"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,Starlite,"[57321, 43778, 23759, 57318, 57317]",542,2,22.003550000022187,211.0495200000173,233.0530700000395,1.0,1.0
5ab878ba55429916710eb06c,"Which game was published first, Near and Far or King of Tokyo?",King of Tokyo,Near and Far was published first.,"[55610, 55609, 25156, 56179, 18162]",627,7,21.325466999996934,421.23553900000843,442.56100600000536,0.0,0.0
5ae4eb9255429908b63264ba,What were the nations after 1722 that composed a culture that was extensively studied by William N. Fenton?,"Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora","Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora.","[59659, 58632, 59661, 21165, 40850]",680,21,26.499547000014445,960.8231329999626,987.322679999977,1.0,1.0
5a7ae2f2554299042af8f6aa,"Which sport has been played at the BayArena in Leverkusen, Germany, since 1958?",football,Football (soccer).,"[58615, 58620, 58611, 58223, 45629]",754,5,26.811046000034366,387.99484700001585,414.8058930000502,0.0,0.6666666666666666
5a72a9145542994cef4bc3c1,Which player signed to Bayern Munich before the 2012-2013 season was known mostly as a central defender?,Dante,Javi Martínez,"[26213, 9025, 12412, 12413, 27144]",629,5,21.214140000040516,337.6129040000251,358.8270440000656,0.0,0.0
5a716f575542994082a3e82f,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,Joseph John Campbell,Ishmael Reed,"[22061, 56074, 25778, 56077, 30999]",609,5,22.76412399999117,330.48760899998797,353.25173299997914,0.0,0.0
5abcf9d155429959677d6b90,The director of a film about Wong Fei-hung also made what film? ,"""The 36th Chamber of Shaolin""","""The Killer"" (1989).","[60233, 47789, 13176, 5086, 55395]",563,9,27.492203999997855,460.8217809999928,488.3139849999907,0.0,0.0
5aba5e2555429955dce3edf1,Where does Yannick Ferreira Carrasco play home games?,Wanda Metropolitano,Atlético Madrid,"[59331, 59337, 53759, 11991, 33000]",388,3,21.52818600001183,209.16959599998108,230.6977819999929,0.0,0.0
5ae4a45b55429970de88d9ed,"Although he mostly provided backing vocals as part of this group, Mark Owen's first single ""Four Minute Warning"" released on 4 August 2003, was once part of this English pop music group.",Take That,Take That,"[62082, 62081, 62080, 2582, 62753]",676,2,23.38783200002581,255.38056599998527,278.7683980000111,1.0,1.0
5aba749055429901930fa7d8,What occupation do Chris Menges and Aram Avakian share?,director,Film director,"[1958, 2577, 47567, 9084, 48278]",676,2,21.968175999973028,246.3391320000028,268.3073079999758,0.0,0.6666666666666666
5a8672e4554299211dda2b39,Which iPhone was the first to be completely developed by the Chief Executive Officer of Apple who was born in 1960?,iPhone 5,iPhone 5,"[57175, 57174, 9493, 9491, 5962]",495,3,21.391520000008768,239.48149599999624,260.873016000005,1.0,1.0
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,director,Director,"[55270, 55277, 55272, 55273, 57360]",589,1,22.117142000013246,192.21662500001457,214.33376700002782,1.0,1.0
5a828c3355429940e5e1a8f0,"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""? ",Naruto Uzumaki,Alyson Stoner,"[57033, 23414, 21176, 35857, 57032]",729,5,22.721713999999338,407.2761470000046,429.9978610000039,0.0,0.0
5ade04465542990dbb2f7f2f,What is the birth name of Nadeem Siddique's favorite boxer?,Walker Smith Jr.,Sugar Ray Robinson,"[62720, 53116, 57162, 42244, 42725]",667,3,24.688229000048523,289.64319799996474,314.33142700001326,0.0,0.0
5add813e5542992200553b46,"Eddie Jemison had a role in the television series ""IZombie"", which premiered on what date?","March 17, 2015","March 17, 2015.","[56929, 14860, 14864, 14863, 31240]",696,11,23.79003499999044,596.1369589999777,619.9269939999681,1.0,1.0
5ab553e2554299494045ef81,"Which show was Andrew ""Andy"" Spade's brother in n the 1990s?","""Saturday Night Live""",That '90s Show,"[56748, 56751, 43978, 23651, 5459]",587,6,22.01660800000127,361.80057299998225,383.8171809999835,0.0,0.0
5a8303c255429954d2e2ec01,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,Chrysler K platform,Plymouth Breeze,"[62272, 62268, 62269, 62267, 62271]",854,5,22.08772199998066,414.1787460000046,436.26646799998525,0.0,0.0
5ab9d0b755429955dce3ed8f,"Which sister of Margarita ""Peggy"" Schuyler Van Rensselaer is sometimes called Betsey?",Elizabeth Hamilton,Elizabeth Schuyler Hamilton,"[59482, 59487, 59489, 59481, 59490]",475,5,22.941661000004387,300.1674230000049,323.10908400000926,0.0,0.8
5ae2661d554299495565da60,"Phil Ruffin, an American businessman born in 1935, owned a greyhound racing track called the Wichita Greyhound Park in which state?",Kansas,Kansas,"[30950, 30948, 54724, 30947, 30944]",534,1,21.017043000028934,179.00214100001222,200.01918400004115,1.0,1.0
5ae2d8fb55429928c42394fa,Who was the base where the 413th Flight Test Group is stationed named after?,Brig Gen Augustine Warner Robins,"Robins Air Force Base, Georgia.","[61537, 61538, 61543, 61542, 61541]",358,8,21.409984000001714,364.0504169999872,385.4604009999889,0.0,0.20000000000000004
5a8463545542990548d0b2a3,What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,supervisor of the royal works,Supervisor of the royal works.,"[59220, 59213, 28873, 59215, 13475]",593,7,21.65389999998979,406.91302099997984,428.5669209999696,1.0,1.0
5a75639255429916b01642f7,What role did Ben Keaton play in the british film East is East written by Ayub Khan-Din?,a priest,"In the British film ""East is East,"" written by Ayub Khan-Din, Ben Keaton played a priest named Father Austin Purcell.","[61896, 61899, 61893, 61897, 61895]",561,29,21.838001000048735,1214.750677999973,1236.5886790000218,0.0,0.1
5abae1e65542996cc5e49ed2,JSOC was created on the recommendation of a colonel who served in the Malayan Emergency and what other war?,Vietnam War,World War II,"[56603, 56607, 56602, 56604, 56606]",836,3,23.19295500001317,350.90962399999626,374.1025790000094,0.0,0.4
5a7a47be5542994f819ef1b2,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,Dâmbovița River,Dâmbovița River,"[59278, 59276, 53099, 35497, 59513]",788,7,22.066717000029712,472.4603189999925,494.52703600002224,1.0,1.0
5ab1d7ac554299449642c7e6,"Which genus has more species, Xanthoceras or Ehretia?",Ehretia,Ehretia has more species than Xanthoceras.,"[54686, 47829, 48387, 42532, 55707]",379,13,21.685289000004104,556.3831279999931,578.0684169999972,0.0,0.2857142857142857
5a79f04d5542996c55b2dca7,"Which long-established US university is older: University of California, Berkeley or Syracuse University?","University of California, Berkeley","University of California, Berkeley is older than Syracuse University.","[54732, 38, 29801, 29205, 2090]",602,11,25.092959999994946,552.1819800000003,577.2749399999952,0.0,0.6153846153846153
5ac547525542993e66e822a3,"In 2017, what was 3/4th of the organization that also has a Center for Veterinary Medicine as well as part of the U.S. Department of Health and Human Services, spent on?",Prescription Drug User Fee Act,Approximately $700 million.,"[59625, 46599, 54915, 48369, 62895]",646,8,32.72982599997931,459.1058549999616,491.8356809999409,0.0,0.0
5ae12bcc5542997b2ef7d11a,Are Benjamin Britten and Béla Bartók from the same country?,no,No,"[54585, 6902, 15713, 15712, 16336]",848,1,22.494088000030388,275.3835920000256,297.877680000056,1.0,1.0
5ab504865542991779162d52,What term is the current chairman of Prince William County serving?,fourth term,Fourth term,"[56276, 56274, 56271, 9063, 56273]",725,2,21.674720000021352,281.8388840000239,303.51360400004523,1.0,1.0
5ae256435542992decbdccc3,"In what year did the playwright who wrote ""The City Heiress"" die?",1689,1965,"[61385, 48742, 61384, 24120, 62214]",697,4,21.87858600001391,326.4985800000204,348.3771660000343,0.0,0.0
5adc9b7a5542994d58a2f679,Shani Gandi has worked with Kelsea Ballerini in what country?,American,India,"[56906, 56902, 57450, 56904, 56897]",556,1,21.510752999972738,182.5304750000214,204.04122799999413,0.0,0.0
5a8ae61955429970aeb70326,Are both Deerhunter and Nine Lashes American Christian rock bands?,no,"Yes, both Deerhunter and Nine Lashes are American Christian rock bands.","[5125, 54930, 54932, 54928, 54926]",578,15,25.02386900005149,673.2650879999937,698.2889570000452,0.0,0.0
5a877fa45542993e715abf84,What actor born in 1951 starred in Aaj Ka Robin Hood?,Nana Patekar,Anil Chatterjee,"[58976, 21150, 8068, 32874, 25104]",1115,5,22.61572999998407,528.4123470000281,551.0280770000122,0.0,0.0
5ae5e62455429929b0807a07,Giovanna d'Arco is an opera that was created by the composer of what nationality?,Italian,Italian,"[56173, 16336, 15563, 7129, 21031]",485,1,22.202990000039335,165.97919700001285,188.18218700005218,1.0,1.0
5a76a8bb5542993569682c76,In what country did Gildo Siopaes win a bronze medal for bobsledding in the 1964 Winter Olympics?,Austria,Italy,"[59518, 44986, 32393, 39651, 27218]",827,1,21.541110000043773,274.76802600000383,296.3091360000476,0.0,0.0
5ac2ba4855429921a00ab048,which Norwegian chess grandmaster was  Espen Agdestein his manager ,Sven Magnus,Magnus Carlsen,"[60280, 60279, 51192, 60282, 60276]",633,4,21.60858500002405,306.2441700000136,327.85275500003763,0.0,0.5
5ae55d1e55429960a22e02cb,"When was the host of ""British Academy Television Awards 2009"" born? ",4 April 1963,Graham Norton was born on 4 April 1963.,"[60008, 60007, 24019, 27774, 60011]",476,15,21.054429999992408,645.6887710000387,666.7432010000311,0.0,0.5454545454545454
5ae16ea85542990adbacf790,When did the UVF Mid-Ulster Brigade conducted the attack The Miami Showband killings?,31 July 1975,1975,"[61793, 61790, 61795, 61794, 61787]",785,4,21.326584000007642,366.39454899994917,387.7211329999568,0.0,0.5
5a8787915542996e4f30882e,"Which film was produced first, Dangal or The Man from Snowy River II?",The Man from Snowy River II,The Man from Snowy River II,"[55052, 34782, 55048, 55047, 55054]",529,7,21.65693300003113,391.0869860000048,412.74391900003593,1.0,1.0
5abc817c5542993a06baf8fd,"""This Ole House"" topped the UK chart in 1981 in a recording by a platinum-selling British rock and roll singer whose recording and performing career began when? ",in the late 1960s,Shakin' Stevens,"[33618, 33615, 33619, 58979, 34590]",635,4,22.3682739999731,322.9891219999672,345.3573959999403,0.0,0.0
5a88bb4a554299206df2b353,"Which formed first, Fireflight or Dirty Three?",Dirty Three,Dirty Three,"[55347, 55346, 55349, 8157, 33579]",700,2,21.86869199999819,261.6679349999913,283.5366269999895,1.0,1.0
5ae4c8f35542990ba0bbb130,"Ralf Popken had a role in a musical that is a satire on corruption in the administration of criminal justice, bringing what concept to light?","the ""celebrity criminal""",Celebrity criminal,"[58563, 58561, 1818, 53326, 59881]",755,3,21.614385000020775,330.31485700001895,351.9292420000397,1.0,1.0
5a8f91c755429918e830d26c,What Estonian composer whose music is partly inspired by Gregorian chant set the Latin text of the Magnificat canticle in 1989?,Arvo Pärt,Arvo Pärt,"[23247, 59378, 59384, 46420, 51791]",648,5,25.88872699999456,357.30029699999477,383.18902399998933,1.0,1.0
5ac23ff0554299636651994d,"When was Poison's album ""Shut Up, Make Love"" released?",2000,"March 14, 2000","[60704, 60700, 60696, 28968, 38608]",898,10,22.043774000053418,612.5421089999463,634.5858829999997,0.0,0.5
5adcc90c5542990d50227d1b,Who was an important leader of the Democratic-Republican Party?,Abraham Alfonse Albert Gallatin,Thomas Jefferson and James Madison,"[56863, 31122, 45337, 62484, 32892]",1050,5,25.681292000001577,497.57528000003504,523.2565720000366,0.0,0.0
5a8d64305542994ba4e3dc80,"What Province in Sicily, founded in the eighth century B.C., was the birthplace of the famous historical mathematician Archimedes?",Province of Syracuse,Province of Syracuse,"[56838, 56835, 56839, 56842, 623]",691,3,21.712816999979623,292.55466799997976,314.2674849999594,1.0,1.0
5ae0c7b055429945ae95944b,The Admiral's Men occupied which kind of theatre in the 1590s ?,Elizabethan theatre,the Rose Theatre,"[59928, 59926, 59927, 59930, 36294]",708,3,21.723995000002105,296.91989799999874,318.64389300000084,0.0,0.5
5a77121a5542994aec3b71db," Which 1970's film was released first, Charley and the Angel or The Boatniks?","The Boatniks is a 1970 American comedy film starring Robert Morse, Stefanie Powers, Don Ameche and Phil Silvers.",The Boatniks,"[54811, 1162, 8928, 47800, 5470]",467,4,22.64290299996219,272.63940900002126,295.28231199998345,0.0,0.11764705882352941
5a89a74e554299669944a562,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker,"Oliver Parker directed the second film in the British series of action comedy films parodying the James Bond genre, titled ""Johnny English Reborn"".","[59370, 59369, 49396, 59372, 59377]",611,29,28.026404999991428,1180.1715810000246,1208.197986000016,0.0,0.18181818181818182
5a794119554299029c4b5f3c,"Who was born first, Nellee Hooper or Baz Luhrmann?","""Baz"" Luhrmann","Baz Luhrmann was born first, on 17 September 1962.","[56996, 24483, 36106, 52378, 55878]",675,20,26.752124000040567,886.8976549999843,913.6497790000249,0.0,0.3636363636363636
5a81329655429926c1cdad0c,What electronic attack squadron is permanently stationed on two pieces of land near Oak Harbor?,Black Ravens,VAQ-139,"[60163, 60159, 60166, 60165, 60160]",469,6,22.243852000030984,333.6977440000055,355.9415960000365,0.0,0.0
5ac2920555429921a00aafc9,Gül Mosque and Hippodrome of Constantinople are both located where?,"Istanbul, Turkey","Istanbul, Turkey","[55021, 55026, 55024, 55018, 55027]",868,4,21.052912000016022,396.9492490000448,418.0021610000608,1.0,1.0
5a7503945542996c70cfae76,"Which Lithuanian-Canadian anthropologist, primatologist, conservationist, ethologist, and author was chosen by  Louis Leakey, along with Jane Goodall, Dian Fossey to study hominids in their natural environments?",Birutė Marija Filomena Galdikas,Birutė Galdikas,"[56728, 56725, 56727, 56732, 56733]",644,7,22.23183599994627,425.1256690000105,447.35750499995675,0.0,0.6666666666666666
5a7ce100554299683c1c63b5,"Who is younger, Terry Glaze or Hayley Williams?",Hayley Williams,"Terry Glaze is younger than Hayley Williams. Terry Glaze was born on November 29, 1964, while Hayley Williams was born on December 27, 1988.","[55035, 55030, 55033, 55028, 25914]",605,46,21.20623300004354,1747.0469739999999,1768.2532070000434,0.0,0.15384615384615385
5adf62d05542992d7e9f932d,Which number-one single is Michael Steele responsible for?,"""Walk Like an Egyptian""",None,"[50481, 43811, 4601, 3934, 51189]",617,1,21.297629999992296,205.03702700000304,226.33465699999533,0.0,0.0
5abba3cd554299642a094aee,"How many different schools does the university, in which Andrew J. Elliot is a professor of psychology, have?",six,Six,"[59027, 47937, 36921, 50142, 32653]",657,1,22.062075999997433,219.04763100002356,241.109707000021,1.0,1.0
5add4fd15542992200553a98,"In the Glee episode ""Bad Reputation,"" Sue Sylvester dances to this song, by a four-time Grammy winner and star of musical film ""Grease.""",Physical,"""Physical""","[62915, 62922, 62920, 62921, 35428]",860,3,22.191399999996975,367.12268299999096,389.31408299998793,1.0,1.0
5a72e4375542992359bc31bf,"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,"Bob Day is older than Lucy Gichuhi. Bob Day was born on 5 July 1952, while Lucy Gichuhi was born on 23 September 1962.","[60469, 60474, 60476, 49703, 55224]",415,44,20.766577000017605,1591.737060000014,1612.5036370000316,0.0,0.15384615384615385
5ae00a27554299025d62a3bb,What Chinese company helped develop the aircraft that preceded the Chengdu J-7?,Chengdu Aircraft Corporation,AVIC (Aviation Industry Corporation of China),"[60800, 60803, 60804, 60796, 60798]",731,10,22.15751600004978,568.0796079999482,590.237123999998,0.0,0.2222222222222222
5a7217f255429971e9dc9260,Which Member of Parliament for Macclesfield was married to Jane Ann Winterton?,Sir Nicholas Raymond Winterton,Nicholas Winterton,"[52340, 52336, 10863, 58255, 51014]",650,5,21.660644999997203,356.4678449999974,378.1284899999946,0.0,0.6666666666666666
5a79e1275542990198eaefe7,The 19 high-rise commercial buildings covering 22 acres between 48th and 51st Streets in New York City feature which style of architecture?,The Art Deco style,Art Deco,"[37307, 6260, 45692, 16350, 1543]",500,3,22.14694200000622,253.03602000002456,275.1829620000308,0.0,0.8
5aba7d7d554299232ef4a303,The Juan Trippe Professor at Yale School of Management is named after a pioneer in which field?,aviation,aviation,"[20103, 58205, 44402, 58209, 40678]",872,2,21.465995999960796,332.82918700001574,354.29518299997653,1.0,1.0
5ae5d008554299546bf82f7d,The 2015 CrossFit Games were held at what multiple-use sports complex that is approximately 14 miles south of Downtown Los Angeles?,StubHub Center,StubHub Center,"[58812, 58810, 32502, 45196, 20144]",815,3,21.983725999973558,360.06127299998525,382.0449989999588,1.0,1.0
5a7d41425542997cc2c4743b,"What type of plane is the four engine heavy bomber, first introduced in 1938 for the United States Army, which is hangared at Conroe North Houston Regional Airport?",American Boeing B-17 Flying Fortress,Boeing B-17 Flying Fortress,"[56244, 56245, 39396, 56241, 44309]",809,8,22.28960399997959,556.2051169999904,578.49472099997,0.0,0.9090909090909091
5a8a32d65542992d82986ef4,During the period known as the Second Red Scare Alexander Trachtenberg was convicted under which Act?,Smith Act,Smith Act,"[61103, 61100, 61101, 61095, 61099]",780,2,22.81411400002753,314.512604000015,337.32671800004255,1.0,1.0
5a825b0e55429954d2e2eb0c,The Lucy Maud Montgomery novel about the character Anne Shirley was first translated into Japanese by what woman?,Hanako Muraoka,"The novel ""Anne of Green Gables"" by Lucy Maud Montgomery was first translated into Japanese by Yukiko Kato.","[58089, 58082, 58085, 58087, 58090]",573,25,23.423626000010245,1167.2892490000208,1190.712875000031,0.0,0.0
5a712c4b5542994082a3e622,"What heritage site, known for a British explorer, is listed Seventeen Seventy Australia?",Captain Cook's Landing Place,"The heritage site known for a British explorer, specifically Captain Cook, is called ""Cook's Landing Place"" or ""Town of Seventeen Seventy"". This site is located in Seventeen Seventy, Gladstone Region, Queensland, Australia.","[60896, 12109, 60895, 26810, 52311]",575,48,27.19238000003088,1823.7593489999995,1850.9517290000304,0.0,0.27777777777777773
5a77671255429966f1a36d21,What aspect of the board game Diplomacy is not found in the board game Uncle Wiggily?,negotiation phases,Optimal strategy,"[55201, 55199, 7171, 55206, 48495]",784,3,23.08026600002222,352.7986399999463,375.87890599996854,0.0,0.0
5a74702555429929fddd8428,"Who is older out of Bob Saget, the American comedian, and Indian director S. Shankar?","Robert Lane ""Bob"" Saget",S. Shankar is older than Bob Saget.,"[54992, 54991, 61448, 8942, 7336]",507,11,22.418240999968475,532.8274519999923,555.2456929999607,0.0,0.36363636363636365
5a84c6e65542994c784dda48,What is the nationality of the man who finished second for ART Grand Pix in the 2016 Baku GP2 Series round?,Russia,Russian,"[61435, 61439, 61440, 61438, 61444]",924,1,26.121649999993224,320.284958000002,346.40660799999523,0.0,0.0
5a8cb288554299585d9e3726,"The mass killing that took place at Oakland, California on April 2, 2012 was less deadly than the one that took place on October 1, 2015 in which state?",Oregon,Texas,"[60491, 19885, 38834, 54306, 50567]",782,1,27.034028000002763,290.16525999998066,317.1992879999834,0.0,0.0
5a80cddd554299260e20a169,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,Stephen King,Stephen King,"[27571, 57360, 44722, 13172, 6206]",767,2,22.51268500003789,313.50652399999035,336.01920900002824,1.0,1.0
