id,question,gold_answer,prediction,route,controller_score,retrieved_k,context_tokens,generation_tokens,retrieval_time_ms,generation_time_ms,total_time_ms,exact_match,f1,fixed_prediction,fixed_context_tokens,fixed_generation_tokens,fixed_retrieval_time_ms,fixed_generation_time_ms,fixed_total_time_ms,fixed_exact_match,fixed_f1
5a8ac0595542992d82986f6c,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,Gondorian soldier,top3,0.5915672183036804,3,509,4,19.77509400001054,303.07478800000354,322.8498820000141,1.0,1.0,Soldier in Truck,807,4,22.11736499998551,373.8517090000073,395.9690739999928,0.0,0.4
5a7bb52355429927d897c01a,"The song by English indie rock band Florence and the Machine written by Florence Welch and Francis ""Eg"" White and released in 2011 is named after the painting which was completed in which year?",1938,1940,top3,0.5750454664230347,3,493,4,22.628496000038467,305.7580309999821,328.3865270000206,0.0,0.0,1928,818,4,22.70796700003075,380.4397060000042,403.14767300003496,0.0,0.0
5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?",Monique Wittig,Monique Wittig died more recently than Lincoln Steffens.,top3,0.05271398276090622,3,258,13,20.274808000067424,556.9401919999564,577.2150000000238,0.0,0.4,"Monique Wittig died more recently than Lincoln Steffens. Monique Wittig passed away on January 3, 2003, while Lincoln Steffens died on August 9, 1936.",563,47,24.522937000028836,1774.8255930000028,1799.3485300000316,0.0,0.1538461538461538
5a8242c155429940e5e1a81d,Where was the author of Thoughts of Machiavelli born?,Germany,Chicago,top3,0.20199790596961975,3,300,1,22.736765000104242,113.18329199991695,135.9200570000212,0.0,0.0,"Pittsburgh, Pennsylvania",635,5,22.552881999956757,345.3501430000188,367.9030249999755,0.0,0.0
5aba7cb455429901930fa7eb,What honor has been received by both a former NASA Astronaut and the Founder of FlightSafety International?,National Aviation Hall of Fame,Enshrinement in the National Aviation Hall of Fame.,top3,0.5805189609527588,3,442,12,19.572170000060396,548.3478549999745,567.9200250000349,0.0,0.8333333333333333,Enshrinement in the National Aviation Hall of Fame.,725,12,21.90840200000821,643.6146439999675,665.5230459999757,0.0,0.8333333333333333
5ae34b275542992e3233c371,Which award David Hersey had got for Equus a play by Peter Shaffer ?,Outstanding Lighting Design,Tony Award,top3,0.47724276781082153,3,229,2,20.258974999933343,141.1720510000123,161.43102599994563,0.0,0.0,Tony Award,523,2,22.757983999952103,212.0709190000412,234.8289029999933,0.0,0.0
5ab8688b55429934fafe6daa,"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,Starlite,top5,0.7722226977348328,5,542,2,43.452972999943995,240.1303020000114,283.5832749999554,1.0,1.0,Starlite,542,2,22.003550000022187,211.0495200000173,233.0530700000395,1.0,1.0
5ab878ba55429916710eb06c,"Which game was published first, Near and Far or King of Tokyo?",King of Tokyo,King of Tokyo,top3,0.08082283288240433,3,320,3,20.030758999951104,195.2258820000452,215.2566409999963,1.0,1.0,Near and Far was published first.,627,7,21.325466999996934,421.2355390000084,442.56100600000536,0.0,0.0
5ae4eb9255429908b63264ba,What were the nations after 1722 that composed a culture that was extensively studied by William N. Fenton?,"Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora","Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora.",top3,0.46809595823287964,3,354,21,20.58803500005979,845.1104739999664,865.6985090000262,1.0,1.0,"Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora.",680,21,26.499547000014445,960.8231329999626,987.322679999977,1.0,1.0
5a7ae2f2554299042af8f6aa,"Which sport has been played at the BayArena in Leverkusen, Germany, since 1958?",football,Football (soccer),top3,0.32005152106285095,3,331,5,20.36176000001433,273.8090889999967,294.170849000011,0.0,0.6666666666666666,Football (soccer).,754,5,26.811046000034366,387.9948470000159,414.8058930000502,0.0,0.6666666666666666
5a72a9145542994cef4bc3c1,Which player signed to Bayern Munich before the 2012-2013 season was known mostly as a central defender?,Dante,Javi Martínez,top3,0.33193454146385193,3,337,5,20.903901999986374,278.56664700004785,299.4705490000342,0.0,0.0,Javi Martínez,629,5,21.21414000004052,337.6129040000251,358.8270440000656,0.0,0.0
5a716f575542994082a3e82f,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,Joseph John Campbell,Joseph Campbell,top3,0.010123776271939278,3,358,2,21.886225000002923,173.67222400002902,195.55844900003194,0.0,0.8,Ishmael Reed,609,5,22.76412399999117,330.487608999988,353.25173299997914,0.0,0.0
5abcf9d155429959677d6b90,The director of a film about Wong Fei-hung also made what film? ,"""The 36th Chamber of Shaolin""","""The Killer"" (1989).",top3,0.5918691754341125,3,417,9,19.64195700008986,434.9311849999822,454.57314200007204,0.0,0.0,"""The Killer"" (1989).",563,9,27.49220399999785,460.8217809999928,488.3139849999907,0.0,0.0
5aba5e2555429955dce3edf1,Where does Yannick Ferreira Carrasco play home games?,Wanda Metropolitano,Atlético Madrid,top3,0.5633131265640259,3,203,3,19.551755000065896,152.39405800002714,171.94581300009304,0.0,0.0,Atlético Madrid,388,3,21.52818600001183,209.16959599998108,230.6977819999929,0.0,0.0
5ae4a45b55429970de88d9ed,"Although he mostly provided backing vocals as part of this group, Mark Owen's first single ""Four Minute Warning"" released on 4 August 2003, was once part of this English pop music group.",Take That,Take That,top3,0.3788103461265564,3,378,2,20.039048000057846,184.92721699999493,204.96626500005277,1.0,1.0,Take That,676,2,23.38783200002581,255.3805659999853,278.7683980000111,1.0,1.0
5aba749055429901930fa7d8,What occupation do Chris Menges and Aram Avakian share?,director,Film director,top3,0.02079387567937374,3,269,2,19.66713499996331,145.52290299991455,165.19003799987786,0.0,0.6666666666666666,Film director,676,2,21.968175999973028,246.3391320000028,268.3073079999758,0.0,0.6666666666666666
5a8672e4554299211dda2b39,Which iPhone was the first to be completely developed by the Chief Executive Officer of Apple who was born in 1960?,iPhone 5,iPhone 5,top3,0.4966699182987213,3,240,3,21.29668500003845,182.79512100002648,204.09180600006493,1.0,1.0,iPhone 5,495,3,21.391520000008768,239.48149599999624,260.873016000005,1.0,1.0
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,director,Director,top3,0.038429342210292816,3,397,1,18.7000009999565,149.55231600004026,168.25231699999676,1.0,1.0,Director,589,1,22.11714200001325,192.21662500001457,214.33376700002785,1.0,1.0
5a828c3355429940e5e1a8f0,"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""? ",Naruto Uzumaki,Alyson Stoner,top3,0.40065133571624756,3,564,5,18.95288800005801,365.4548279999972,384.4077160000552,0.0,0.0,Alyson Stoner,729,5,22.721713999999334,407.2761470000046,429.9978610000039,0.0,0.0
5ade04465542990dbb2f7f2f,What is the birth name of Nadeem Siddique's favorite boxer?,Walker Smith Jr.,Sugar Ray Robinson,top3,0.05776246637105942,3,360,3,19.482679000020653,210.49189600000773,229.97457500002838,0.0,0.0,Sugar Ray Robinson,667,3,24.688229000048523,289.64319799996474,314.33142700001326,0.0,0.0
5add813e5542992200553b46,"Eddie Jemison had a role in the television series ""IZombie"", which premiered on what date?","March 17, 2015","March 17, 2015.",top3,0.09854452311992645,3,268,11,19.454419999988204,455.5158929999834,474.9703129999716,1.0,1.0,"March 17, 2015.",696,11,23.79003499999044,596.1369589999777,619.9269939999681,1.0,1.0
5ab553e2554299494045ef81,"Which show was Andrew ""Andy"" Spade's brother in n the 1990s?","""Saturday Night Live""",Saturday Night Live,top3,0.07100968062877655,3,346,3,21.246339000072112,220.9802679999484,242.22660700002052,1.0,1.0,That '90s Show,587,6,22.01660800000127,361.8005729999823,383.8171809999835,0.0,0.0
5a8303c255429954d2e2ec01,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,Chrysler K platform,Plymouth Breeze,top3,0.44930270314216614,3,606,5,19.688500000029308,375.9563859999844,395.6448860000137,0.0,0.0,Plymouth Breeze,854,5,22.08772199998066,414.1787460000046,436.26646799998525,0.0,0.0
5ab9d0b755429955dce3ed8f,"Which sister of Margarita ""Peggy"" Schuyler Van Rensselaer is sometimes called Betsey?",Elizabeth Hamilton,Elizabeth Schuyler Hamilton,top3,0.18745768070220947,3,271,5,19.96178299998519,250.73841100004302,270.7001940000282,0.0,0.8,Elizabeth Schuyler Hamilton,475,5,22.941661000004387,300.1674230000049,323.10908400000926,0.0,0.8
5ae2661d554299495565da60,"Phil Ruffin, an American businessman born in 1935, owned a greyhound racing track called the Wichita Greyhound Park in which state?",Kansas,Kansas,top3,0.5593395829200745,3,362,1,19.938607999961278,149.4552479999811,169.3938559999424,1.0,1.0,Kansas,534,1,21.01704300002893,179.00214100001222,200.01918400004115,1.0,1.0
5ae2d8fb55429928c42394fa,Who was the base where the 413th Flight Test Group is stationed named after?,Brig Gen Augustine Warner Robins,"Robins Air Force Base, Georgia.",top5,0.6467777490615845,5,358,8,42.7536180000061,385.61981399993783,428.37343199994393,0.0,0.20000000000000004,"Robins Air Force Base, Georgia.",358,8,21.409984000001717,364.0504169999872,385.4604009999889,0.0,0.2
5a8463545542990548d0b2a3,What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,supervisor of the royal works,Supervisor of the royal works.,top5,0.6315114498138428,5,593,7,43.91150000003563,442.706539000028,486.6180390000636,1.0,1.0,Supervisor of the royal works.,593,7,21.65389999998979,406.91302099997984,428.5669209999696,1.0,1.0
5a75639255429916b01642f7,What role did Ben Keaton play in the british film East is East written by Ayub Khan-Din?,a priest,"The information provided does not mention any character named Ben Keaton or their role in the film East Is East. Therefore, there is insufficient data to determine what Ben Keaton played in this specific film.",top3,0.36941978335380554,3,336,40,19.291490999989946,1498.5906360000172,1517.8821270000071,0.0,0.0,"In the British film ""East is East,"" written by Ayub Khan-Din, Ben Keaton played a priest named Father Austin Purcell.",561,29,21.83800100004873,1214.750677999973,1236.5886790000218,0.0,0.1
5abae1e65542996cc5e49ed2,JSOC was created on the recommendation of a colonel who served in the Malayan Emergency and what other war?,Vietnam War,World War II,top3,0.3476007282733917,3,485,3,19.753775999902246,270.53282800000034,290.2866039999026,0.0,0.4,World War II,836,3,23.19295500001317,350.90962399999626,374.1025790000094,0.0,0.4
5a7a47be5542994f819ef1b2,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,Dâmbovița River,Dâmbovița River,top3,0.08521072566509247,3,546,7,19.770703999938632,422.18338700001823,441.95409099995686,1.0,1.0,Dâmbovița River,788,7,22.066717000029712,472.4603189999925,494.52703600002224,1.0,1.0
5ab1d7ac554299449642c7e6,"Which genus has more species, Xanthoceras or Ehretia?",Ehretia,Ehretia has more species than Xanthoceras.,top3,0.015049194917082787,3,267,13,19.254998000064916,555.9440530000757,575.1990510001406,0.0,0.2857142857142857,Ehretia has more species than Xanthoceras.,379,13,21.685289000004104,556.3831279999931,578.0684169999972,0.0,0.2857142857142857
5a79f04d5542996c55b2dca7,"Which long-established US university is older: University of California, Berkeley or Syracuse University?","University of California, Berkeley","University of California, Berkeley is older than Syracuse University.",top3,0.5192575454711914,3,413,11,22.289415000045665,508.3787519999987,530.6681670000444,0.0,0.6153846153846153,"University of California, Berkeley is older than Syracuse University.",602,11,25.092959999994942,552.1819800000003,577.2749399999952,0.0,0.6153846153846153
5ac547525542993e66e822a3,"In 2017, what was 3/4th of the organization that also has a Center for Veterinary Medicine as well as part of the U.S. Department of Health and Human Services, spent on?",Prescription Drug User Fee Act,Approximately $700 million.,top3,0.29799583554267883,3,419,8,19.50214800001504,413.040336999984,432.54248499999903,0.0,0.0,Approximately $700 million.,646,8,32.72982599997931,459.1058549999616,491.8356809999409,0.0,0.0
5ae12bcc5542997b2ef7d11a,Are Benjamin Britten and Béla Bartók from the same country?,no,"Yes, both Benjamin Britten and Béla Bartók were from England.",top3,0.029923871159553528,3,514,17,19.07488500000909,808.5208520000151,827.5957370000242,0.0,0.0,No,848,1,22.494088000030388,275.3835920000256,297.877680000056,1.0,1.0
5ab504865542991779162d52,What term is the current chairman of Prince William County serving?,fourth term,Fourth term,top3,0.13081222772598267,3,349,2,18.900415999951292,176.28391699997792,195.1843329999292,1.0,1.0,Fourth term,725,2,21.674720000021352,281.8388840000239,303.51360400004523,1.0,1.0
5ae256435542992decbdccc3,"In what year did the playwright who wrote ""The City Heiress"" die?",1689,1682,top3,0.3717609643936157,3,365,4,19.60933300006218,252.03496799997538,271.64430100003756,0.0,0.0,1965,697,4,21.87858600001391,326.4985800000204,348.3771660000343,0.0,0.0
5adc9b7a5542994d58a2f679,Shani Gandi has worked with Kelsea Ballerini in what country?,American,India,top3,0.3201269209384918,3,327,1,21.68194000000767,120.68421899994064,142.3661589999483,0.0,0.0,India,556,1,21.510752999972738,182.5304750000214,204.0412279999941,0.0,0.0
5a8ae61955429970aeb70326,Are both Deerhunter and Nine Lashes American Christian rock bands?,no,"Yes, both Deerhunter and Nine Lashes are American Christian rock bands.",top3,0.1984398514032364,3,412,15,19.54839000006814,657.3990819999835,676.9474720000517,0.0,0.0,"Yes, both Deerhunter and Nine Lashes are American Christian rock bands.",578,15,25.02386900005149,673.2650879999937,698.2889570000452,0.0,0.0
5a877fa45542993e715abf84,What actor born in 1951 starred in Aaj Ka Robin Hood?,Nana Patekar,Anil Chatterjee,top3,0.1518726497888565,3,404,5,19.115850999924078,293.33136200000354,312.4472129999276,0.0,0.0,Anil Chatterjee,1115,5,22.61572999998407,528.4123470000281,551.0280770000122,0.0,0.0
5ae5e62455429929b0807a07,Giovanna d'Arco is an opera that was created by the composer of what nationality?,Italian,Italian,top5,0.626141369342804,5,485,1,47.413233000042965,199.6070799999643,247.02031300000726,1.0,1.0,Italian,485,1,22.202990000039332,165.97919700001285,188.18218700005215,1.0,1.0
5a76a8bb5542993569682c76,In what country did Gildo Siopaes win a bronze medal for bobsledding in the 1964 Winter Olympics?,Austria,Italy,top3,0.1468791961669922,3,361,1,19.466697999973803,164.4500899999457,183.9167879999195,0.0,0.0,Italy,827,1,21.541110000043773,274.76802600000383,296.3091360000476,0.0,0.0
5ac2ba4855429921a00ab048,which Norwegian chess grandmaster was  Espen Agdestein his manager ,Sven Magnus,Magnus Carlsen,top3,0.6081272959709167,3,309,4,20.73814499999571,229.05970199997228,249.797846999968,0.0,0.5,Magnus Carlsen,633,4,21.60858500002405,306.2441700000136,327.85275500003763,0.0,0.5
5ae55d1e55429960a22e02cb,"When was the host of ""British Academy Television Awards 2009"" born? ",4 April 1963,"November 13, 1967",top3,0.19590680301189423,3,265,10,19.052022999971996,424.87491500003216,443.92693800000416,0.0,0.0,Graham Norton was born on 4 April 1963.,476,15,21.054429999992408,645.6887710000387,666.7432010000311,0.0,0.5454545454545454
5ae16ea85542990adbacf790,When did the UVF Mid-Ulster Brigade conducted the attack The Miami Showband killings?,31 July 1975,1975,top5,0.762787401676178,5,785,4,41.839348999928916,431.91748699996424,473.75683599989316,0.0,0.5,1975,785,4,21.32658400000764,366.3945489999492,387.7211329999568,0.0,0.5
5a8787915542996e4f30882e,"Which film was produced first, Dangal or The Man from Snowy River II?",The Man from Snowy River II,The Man from Snowy River II,top3,0.49065500497817993,3,359,7,19.317654000019502,355.36994499989305,374.68759899991255,1.0,1.0,The Man from Snowy River II,529,7,21.65693300003113,391.0869860000048,412.74391900003593,1.0,1.0
5abc817c5542993a06baf8fd,"""This Ole House"" topped the UK chart in 1981 in a recording by a platinum-selling British rock and roll singer whose recording and performing career began when? ",in the late 1960s,March 1980,top3,0.2511737644672394,3,320,6,19.649705999995604,316.44491299994115,336.09461899993676,0.0,0.0,Shakin' Stevens,635,4,22.3682739999731,322.9891219999672,345.3573959999403,0.0,0.0
5a88bb4a554299206df2b353,"Which formed first, Fireflight or Dirty Three?",Dirty Three,Dirty Three,top3,0.03273596987128258,3,501,2,21.624164999934692,235.42061800003466,257.04478299996936,1.0,1.0,Dirty Three,700,2,21.86869199999819,261.6679349999913,283.5366269999895,1.0,1.0
5ae4c8f35542990ba0bbb130,"Ralf Popken had a role in a musical that is a satire on corruption in the administration of criminal justice, bringing what concept to light?","the ""celebrity criminal""",The concept brought to light is celebrity criminalism.,top3,0.2268901914358139,3,457,10,19.441379999989294,522.5645119999172,542.0058919999065,0.0,0.22222222222222224,Celebrity criminal,755,3,21.61438500002077,330.31485700001895,351.9292420000397,1.0,1.0
5a8f91c755429918e830d26c,What Estonian composer whose music is partly inspired by Gregorian chant set the Latin text of the Magnificat canticle in 1989?,Arvo Pärt,Arvo Pärt,top5,0.7603965401649475,5,648,5,46.73011199997745,410.32306800002516,457.0531800000026,1.0,1.0,Arvo Pärt,648,5,25.88872699999456,357.3002969999948,383.1890239999893,1.0,1.0
5ac23ff0554299636651994d,"When was Poison's album ""Shut Up, Make Love"" released?",2000,"March 14, 2000",top3,0.14078275859355927,3,488,10,19.43234600003052,515.7877189999454,535.2200649999759,0.0,0.5,"March 14, 2000",898,10,22.043774000053418,612.5421089999463,634.5858829999997,0.0,0.5
5adcc90c5542990d50227d1b,Who was an important leader of the Democratic-Republican Party?,Abraham Alfonse Albert Gallatin,Thomas Jefferson and James Madison.,top3,0.11120455712080002,3,637,6,19.59807599996566,422.3566739999569,441.95474999992257,0.0,0.0,Thomas Jefferson and James Madison,1050,5,25.681292000001577,497.57528000003504,523.2565720000366,0.0,0.0
5a8d64305542994ba4e3dc80,"What Province in Sicily, founded in the eighth century B.C., was the birthplace of the famous historical mathematician Archimedes?",Province of Syracuse,Province of Syracuse,top3,0.1338254064321518,3,382,3,22.284151000008023,221.58163599999625,243.86578700000427,1.0,1.0,Province of Syracuse,691,3,21.712816999979623,292.55466799997976,314.2674849999594,1.0,1.0
5ae0c7b055429945ae95944b,The Admiral's Men occupied which kind of theatre in the 1590s ?,Elizabethan theatre,the Rose Theatre,top3,0.014234096743166447,3,397,3,19.273741999995764,224.00689899995996,243.28064099995572,0.0,0.5,the Rose Theatre,708,3,21.723995000002105,296.91989799999874,318.64389300000084,0.0,0.5
5a77121a5542994aec3b71db," Which 1970's film was released first, Charley and the Angel or The Boatniks?","The Boatniks is a 1970 American comedy film starring Robert Morse, Stefanie Powers, Don Ameche and Phil Silvers.",The Boatniks,top3,0.012584829702973366,3,303,4,20.204670999987684,221.75351999999293,241.95819099998062,0.0,0.11764705882352941,The Boatniks,467,4,22.64290299996219,272.63940900002126,295.28231199998345,0.0,0.1176470588235294
